datetime,country,shape,duration_seconds
1996-10-01 08:00:00,us,oval,300.0
1996-10-01 17:00:00,us,sphere,600.0
1996-10-01 18:00:00,us,sphere,30.0
1996-10-01 22:30:00,us,fireball,180.0
1997-10-01 00:00:00,us,triangle,600.0
1997-10-01 01:20:00,us,rectangle,40.0
1997-10-01 03:00:00,us,other,300.0
1997-10-01 08:00:00,,rectangle,20.0
1997-10-01 09:00:00,us,cigar,120.0
1997-10-01 19:00:00,us,light,1200.0
1997-10-01 19:00:00,us,triangle,180.0
1997-10-01 21:00:00,us,triangle,60.0
1997-10-01 21:30:00,us,triangle,60.0
1997-10-01 21:30:00,us,light,60.0
1997-10-01 21:55:00,us,other,300.0
1997-10-01 22:00:00,us,triangle,1200.0
1997-10-01 23:15:00,us,light,60.0
1998-10-01 00:00:00,us,triangle,120.0
1998-10-01 00:10:00,us,light,5.0
1998-10-01 01:30:00,us,fireball,5.0
1998-10-01 02:00:00,us,disk,180.0
1998-10-01 04:30:00,us,fireball,120.0
1998-10-01 05:30:00,us,light,1800.0
1998-10-01 10:00:00,us,sphere,420.0
1998-10-01 13:30:00,us,disk,1200.0
1998-10-01 16:00:00,us,fireball,4.0
1998-10-01 18:50:00,us,fireball,7.0
1998-10-01 18:56:00,us,oval,120.0
1998-10-01 21:00:00,us,triangle,60.0
1998-10-01 21:00:00,gb,fireball,8.0
1998-10-01 21:02:00,,formation,900.0
1998-10-01 21:15:00,us,triangle,900.0
1998-10-01 23:10:00,us,other,300.0
1999-10-01 00:30:00,us,fireball,30.0
1999-10-01 01:00:00,us,light,60.0
1999-10-01 04:00:00,us,light,25.0
1999-10-01 04:40:00,us,triangle,300.0
1999-10-01 17:00:00,us,unknown,5.0
1999-10-01 18:12:00,us,cigar,120.0
1999-10-01 19:00:00,us,light,15.0
1999-10-01 19:00:00,,light,180.0
1999-10-01 20:00:00,us,unknown,25.0
1999-10-01 22:05:00,us,chevron,15.0
1999-10-01 23:00:00,,formation,10.0
2000-10-01 01:00:00,us,formation,540.0
2000-10-01 01:30:00,us,disk,600.0
2000-10-01 09:00:00,ca,cigar,600.0
2000-10-01 13:00:00,,disk,900.0
2000-10-01 14:00:00,us,light,120.0
2000-10-01 18:00:00,us,sphere,180.0
2000-10-01 19:40:00,us,cigar,20.0
2000-10-01 20:00:00,us,unknown,15.0
2000-10-01 20:00:00,us,unknown,3600.0
2000-10-01 20:00:00,gb,triangle,60.0
2000-10-01 20:00:00,us,triangle,300.0
2000-10-01 21:00:00,us,other,10.0
2000-10-01 21:30:00,us,light,300.0
2000-10-01 21:30:00,us,light,30.0
2000-10-01 22:00:00,,light,40.0
2000-10-01 22:00:00,us,triangle,120.0
2000-10-01 23:15:00,us,diamond,900.0
2001-10-01 01:05:00,us,,1.0
2001-10-01 19:00:00,us,light,900.0
2001-10-01 20:30:00,us,triangle,300.0
2001-10-01 20:35:00,us,oval,10.0
2001-10-01 21:00:00,,triangle,300.0
2001-10-01 21:00:00,us,changing,180.0
2001-10-01 22:00:00,us,light,30.0
2001-10-01 22:30:00,us,flash,2.0
2001-10-01 00:00:00,,other,6312000.0
2002-10-01 00:30:00,us,circle,1.0
2002-10-01 00:30:00,,formation,1800.0
2002-10-01 03:00:00,us,oval,420.0
2002-10-01 05:30:00,us,other,5.0
2002-10-01 05:30:00,us,fireball,10.0
2002-10-01 05:30:00,us,sphere,3.0
2002-10-01 05:30:00,us,circle,330.0
2002-10-01 05:35:00,us,triangle,15.0
2002-10-01 05:35:00,us,unknown,1.0
2002-10-01 05:42:00,us,teardrop,3.0
2002-10-01 05:43:00,us,other,2.0
2002-10-01 05:45:00,us,unknown,10.0
2002-10-01 05:45:00,us,fireball,5.0
2002-10-01 05:45:00,us,light,240.0
2002-10-01 06:30:00,us,light,1200.0
2002-10-01 06:30:00,,light,7200.0
2002-10-01 07:30:00,us,cigar,600.0
2002-10-01 09:00:00,us,cigar,180.0
2002-10-01 13:35:00,,cross,60.0
2002-10-01 14:00:00,us,other,1800.0
2002-10-01 15:00:00,us,teardrop,300.0
2002-10-01 16:00:00,us,fireball,10.0
2002-10-01 17:56:00,us,fireball,5.0
2002-10-01 18:00:00,us,other,4.0
2002-10-01 19:20:00,us,egg,300.0
2002-10-01 19:50:00,us,light,900.0
2002-10-01 20:30:00,us,other,1200.0
2002-10-01 22:00:00,us,unknown,60.0
2002-10-01 22:30:00,us,unknown,120.0
2002-10-01 23:20:00,us,changing,180.0
2003-10-01 00:00:00,us,circle,120.0
2003-10-01 00:20:00,us,light,2.0
2003-10-01 02:00:00,ca,unknown,30.0
2003-10-01 05:40:00,us,other,600.0
2003-10-01 16:00:00,us,unknown,120.0
2003-10-01 18:15:00,,cigar,1200.0
2003-10-01 20:05:00,us,unknown,240.0
2003-10-01 21:00:00,us,light,10.0
2003-10-01 21:00:00,us,sphere,2.0
2003-10-01 21:30:00,us,other,600.0
2003-10-01 22:00:00,us,circle,5.0
2003-10-01 22:30:00,ca,other,120.0
2003-10-01 22:40:00,,light,2.0
2003-10-01 23:00:00,us,light,600.0
2004-10-01 16:00:00,us,unknown,720.0
2004-10-01 17:00:00,us,cylinder,2.0
2004-10-01 20:00:00,us,oval,3600.0
2004-10-01 20:27:00,us,triangle,300.0
2004-10-01 20:50:00,us,unknown,1.0
2004-10-01 22:20:00,,other,3.0
2004-10-01 23:00:00,gb,fireball,300.0
2004-10-01 23:00:00,us,sphere,14400.0
2004-10-01 23:15:00,ca,circle,7.0
2005-10-01 00:00:00,,light,9000.0
2005-10-01 00:00:00,us,light,2400.0
2005-10-01 00:00:00,us,circle,3600.0
2005-10-01 00:30:00,us,light,3600.0
2005-10-01 00:40:00,us,diamond,2700.0
2005-10-01 00:53:00,us,circle,1200.0
2005-10-01 00:55:00,,light,900.0
2005-10-01 00:57:00,us,light,420.0
2005-10-01 00:57:00,us,light,6.0
2005-10-01 01:00:00,us,light,1500.0
2005-10-01 01:00:00,us,changing,600.0
2005-10-01 01:00:00,us,light,600.0
2005-10-01 01:00:00,,formation,900.0
2005-10-01 01:00:00,us,circle,600.0
2005-10-01 01:00:00,us,circle,600.0
2005-10-01 01:00:00,us,formation,1200.0
2005-10-01 01:00:00,us,triangle,1800.0
2005-10-01 01:00:00,us,triangle,900.0
2005-10-01 01:03:00,us,light,1200.0
2005-10-01 01:08:00,us,light,480.0
2005-10-01 01:10:00,us,light,480.0
2005-10-01 01:10:00,us,light,300.0
2005-10-01 01:10:00,us,other,7.0
2005-10-01 01:10:00,us,changing,7.0
2005-10-01 01:10:00,us,triangle,10.0
2005-10-01 01:10:00,us,cylinder,7200.0
2005-10-01 01:10:00,us,light,1800.0
2005-10-01 01:10:00,us,unknown,60.0
2005-10-01 03:00:00,us,light,1200.0
2005-10-01 06:30:00,us,circle,30.0
2005-10-01 08:22:00,us,light,300.0
2005-10-01 09:30:00,us,disk,600.0
2005-10-01 12:00:00,us,sphere,180.0
2005-10-01 15:00:00,us,oval,180.0
2005-10-01 17:00:00,us,formation,1500.0
2005-10-01 18:00:00,us,teardrop,60.0
2005-10-01 19:00:00,,triangle,15.0
2005-10-01 19:58:00,us,triangle,1020.0
2005-10-01 20:05:00,us,light,900.0
2005-10-01 20:05:00,us,chevron,600.0
2005-10-01 20:08:00,ca,light,15.0
2005-10-01 20:30:00,us,unknown,1200.0
2005-10-01 21:30:00,us,unknown,300.0
2005-10-01 21:30:00,us,light,2700.0
2005-10-01 21:35:00,gb,light,240.0
2005-10-01 22:00:00,us,unknown,1500.0
2005-10-01 22:30:00,,other,30.0
2005-10-01 23:00:00,us,light,120.0
2006-10-01 01:00:00,us,oval,5.0
2006-10-01 01:00:00,us,oval,3.0
2006-10-01 01:20:00,,teardrop,3.0
2006-10-01 01:30:00,us,circle,2.0
2006-10-01 02:20:00,us,other,300.0
2006-10-01 06:00:00,,triangle,15.0
2006-10-01 12:30:00,us,rectangle,120.0
2006-10-01 14:00:00,us,circle,240.0
2006-10-01 14:00:00,us,oval,300.0
2006-10-01 15:05:00,us,cigar,3600.0
2006-10-01 16:50:00,,other,120.0
2006-10-01 17:00:00,us,unknown,3600.0
2006-10-01 17:00:00,us,chevron,60.0
2006-10-01 18:30:00,,disk,28800.0
2006-10-01 19:20:00,us,oval,480.0
2006-10-01 19:45:00,us,fireball,600.0
2006-10-01 19:48:00,us,,4.0
2006-10-01 20:18:00,us,fireball,2.0
2006-10-01 20:19:00,us,fireball,1.0
2006-10-01 20:24:00,us,circle,1.0
2006-10-01 20:34:00,us,teardrop,12.0
2006-10-01 21:00:00,us,unknown,37800.0
2006-10-01 21:00:00,,unknown,600.0
2006-10-01 21:00:00,us,light,20.0
2006-10-01 21:15:00,us,sphere,600.0
2006-10-01 21:35:00,,changing,10.0
2006-10-01 22:00:00,us,fireball,20.0
2006-10-01 22:15:00,,light,2.0
2006-10-01 22:18:00,us,fireball,15.0
2006-10-01 23:00:00,us,,60.0
2006-10-01 23:00:00,us,changing,2.0
2006-10-01 23:00:00,us,light,180.0
2006-10-01 23:00:00,us,cylinder,120.0
2006-10-01 23:15:00,us,oval,30.0
2006-10-01 23:15:00,us,light,240.0
2006-10-01 23:15:00,,changing,45.0
2006-10-01 23:15:00,us,circle,30.0
2006-10-01 23:15:00,,formation,180.0
2006-10-01 23:15:00,us,unknown,30.0
2006-10-01 23:15:00,us,fireball,60.0
2006-10-01 23:15:00,us,light,75.0
2006-10-01 23:15:00,us,sphere,10.0
2006-10-01 23:15:00,us,light,45.0
2006-10-01 23:15:00,us,formation,150.0
2006-10-01 23:17:00,us,circle,15.0
2006-10-01 23:20:00,us,sphere,6.0
2006-10-01 23:20:00,us,fireball,15.0
2006-10-01 23:20:00,,light,60.0
2006-10-01 23:20:00,us,formation,30.0
2006-10-01 23:20:00,us,formation,60.0
2006-10-01 23:20:00,us,formation,30.0
2006-10-01 23:20:00,us,light,10.0
2006-10-01 23:27:00,us,other,10.0
2006-10-01 23:30:00,us,light,300.0
2006-10-01 23:32:00,us,light,14.0
2006-10-01 23:40:00,us,circle,20.0
2007-10-01 00:00:00,us,diamond,120.0
2007-10-01 00:00:00,us,flash,900.0
2007-10-01 00:02:00,us,oval,5.0
2007-10-01 01:00:00,ca,circle,60.0
2007-10-01 02:00:00,au,oval,300.0
2007-10-01 02:30:00,,light,10800.0
2007-10-01 09:50:00,us,light,1200.0
2007-10-01 13:00:00,us,oval,2.0
2007-10-01 17:10:00,us,sphere,120.0
2007-10-01 19:00:00,us,triangle,5.0
2007-10-01 20:00:00,us,light,600.0
2007-10-01 20:00:00,ca,disk,60.0
2007-10-01 20:00:00,us,light,10.0
2007-10-01 21:00:00,us,unknown,300.0
2007-10-01 21:00:00,us,other,240.0
2007-10-01 21:00:00,us,triangle,120.0
2007-10-01 22:30:00,us,flash,2.0
2008-10-01 00:00:00,us,triangle,600.0
2008-10-01 00:24:00,,disk,300.0
2008-10-01 01:00:00,us,cylinder,120.0
2008-10-01 01:00:00,us,disk,5.0
2008-10-01 05:00:00,us,cylinder,600.0
2008-10-01 06:20:00,us,light,30.0
2008-10-01 09:00:00,us,light,900.0
2008-10-01 09:45:00,us,oval,300.0
2008-10-01 11:00:00,us,cigar,300.0
2008-10-01 19:00:00,us,circle,600.0
2008-10-01 19:12:00,us,egg,300.0
2008-10-01 19:40:00,ca,disk,5.0
2008-10-01 20:00:00,us,light,1200.0
2008-10-01 20:00:00,us,unknown,1200.0
2008-10-01 20:00:00,us,circle,1800.0
2008-10-01 20:00:00,us,other,2.0
2008-10-01 20:00:00,us,circle,600.0
2008-10-01 20:03:00,us,light,15.0
2008-10-01 20:45:00,us,light,120.0
2008-10-01 20:45:00,us,light,600.0
2008-10-01 21:00:00,us,light,120.0
2008-10-01 21:00:00,,unknown,60.0
2008-10-01 21:30:00,us,unknown,4.0
2008-10-01 22:00:00,us,triangle,4.0
2008-10-01 22:30:00,us,sphere,600.0
2008-10-01 22:45:00,us,other,20.0
2008-10-01 22:55:00,us,triangle,3.0
2009-10-01 00:00:00,,light,20.0
2009-10-01 04:30:00,us,disk,10.0
2009-10-01 08:00:00,us,cylinder,600.0
2009-10-01 09:00:00,us,triangle,3600.0
2009-10-01 15:38:00,us,light,2.0
2009-10-01 18:00:00,us,oval,300.0
2009-10-01 19:00:00,,sphere,120.0
2009-10-01 20:00:00,us,disk,300.0
2009-10-01 20:30:00,us,light,10800.0
2009-10-01 22:30:00,us,triangle,120.0
2009-10-01 23:00:00,us,circle,600.0
2009-10-01 23:00:00,us,light,20.0
2010-10-01 00:00:00,us,other,180.0
2010-10-01 06:25:00,us,light,8.0
2010-10-01 08:03:00,,triangle,120.0
2010-10-01 08:30:00,us,other,180.0
2010-10-01 09:30:00,us,circle,1800.0
2010-10-01 10:20:00,,sphere,300.0
2010-10-01 12:16:00,us,disk,1.0
2010-10-01 16:30:00,us,other,15.0
2010-10-01 18:30:00,us,cigar,300.0
2010-10-01 19:45:00,us,light,300.0
2010-10-01 20:45:00,us,triangle,600.0
2010-10-01 21:00:00,us,oval,300.0
2010-10-01 21:00:00,ca,changing,60.0
2010-10-01 23:00:00,us,unknown,30.0
2010-10-01 23:00:00,us,light,300.0
2011-10-01 00:00:00,,circle,3600.0
2011-10-01 00:00:00,,unknown,600.0
2011-10-01 00:53:00,ca,other,5.0
2011-10-01 05:30:00,,unknown,7200.0
2011-10-01 06:00:00,us,triangle,10.0
2011-10-01 09:30:00,us,unknown,1500.0
2011-10-01 13:00:00,us,circle,300.0
2011-10-01 16:00:00,us,oval,60.0
2011-10-01 17:00:00,,cigar,180.0
2011-10-01 20:00:00,us,unknown,5.0
2011-10-01 20:00:00,us,triangle,300.0
2011-10-01 20:15:00,us,sphere,900.0
2011-10-01 20:30:00,us,light,90.0
2011-10-01 21:00:00,us,light,300.0
2011-10-01 21:20:00,us,fireball,10.0
2011-10-01 21:43:00,us,fireball,45.0
2011-10-01 21:43:00,us,fireball,60.0
2011-10-01 21:50:00,us,light,180.0
2011-10-01 22:00:00,us,rectangle,10.0
2011-10-01 23:00:00,,light,14400.0
2011-10-01 23:11:00,us,light,3600.0
2011-10-01 23:30:00,,fireball,60.0
2011-10-01 23:41:00,,unknown,20.0
2011-10-01 23:57:00,us,formation,35.0
2012-10-01 01:00:00,us,unknown,300.0
2012-10-01 01:50:00,us,light,9.0
2012-10-01 02:00:00,us,light,9.0
2012-10-01 06:30:00,us,formation,10.0
2012-10-01 08:30:00,,circle,420.0
2012-10-01 09:00:00,,other,600.0
2012-10-01 11:20:00,ca,fireball,2700.0
2012-10-01 17:30:00,us,light,1800.0
2012-10-01 19:30:00,us,fireball,180.0
2012-10-01 20:00:00,us,light,180.0
2012-10-01 20:00:00,us,fireball,900.0
2012-10-01 20:00:00,us,other,900.0
2012-10-01 20:00:00,us,unknown,300.0
2012-10-01 20:10:00,us,light,60.0
2012-10-01 22:30:00,us,triangle,2700.0
2012-10-01 23:00:00,us,fireball,180.0
2012-10-01 00:00:00,us,triangle,300.0
2013-10-01 03:00:00,us,triangle,5400.0
2013-10-01 06:35:00,us,flash,4.0
2013-10-01 07:40:00,us,circle,30.0
2013-10-01 08:38:00,,other,120.0
2013-10-01 09:00:00,,disk,300.0
2013-10-01 09:42:00,,fireball,1500.0
2013-10-01 09:43:00,us,triangle,7200.0
2013-10-01 12:30:00,us,unknown,60.0
2013-10-01 12:30:00,us,unknown,60.0
2013-10-01 12:40:00,,light,4.0
2013-10-01 18:30:00,us,light,240.0
2013-10-01 19:15:00,us,unknown,300.0
2013-10-01 19:20:00,us,sphere,1800.0
2013-10-01 19:25:00,us,light,300.0
2013-10-01 20:00:00,us,light,3600.0
2013-10-01 21:30:00,us,fireball,1200.0
2013-10-01 21:40:00,us,circle,90.0
2013-10-01 22:10:00,us,unknown,900.0
2013-10-01 22:30:00,us,triangle,60.0
2013-10-01 22:45:00,us,fireball,1200.0
2013-10-01 23:00:00,gb,fireball,30.0
2013-10-01 23:30:00,us,unknown,600.0
1965-10-12 12:00:00,us,circle,120.0
1965-10-12 13:00:00,us,disk,60.0
1967-10-12 01:45:00,,other,3600.0
1971-10-12 22:00:00,us,chevron,180.0
1973-10-12 19:00:00,us,disk,900.0
1975-10-12 01:00:00,au,fireball,900.0
1976-10-12 23:00:00,us,disk,300.0
1978-10-12 21:00:00,us,triangle,7200.0
1978-10-12 23:00:00,us,circle,7200.0
1979-10-12 00:45:00,us,rectangle,900.0
1982-10-12 05:30:00,us,light,20.0
1982-10-12 05:30:00,us,light,29.0
1985-10-12 23:45:00,us,disk,300.0
1988-10-12 16:30:00,au,cigar,900.0
1994-10-12 11:55:00,us,other,120.0
1994-10-12 15:00:00,us,chevron,120.0
1994-10-12 21:00:00,us,disk,120.0
1995-10-12 20:30:00,us,triangle,10.0
1997-10-12 10:30:00,gb,other,60.0
1997-10-12 18:30:00,us,sphere,20.0
1997-10-12 19:00:00,,light,1200.0
1997-10-12 21:51:00,us,disk,1260.0
1997-10-12 22:30:00,us,light,300.0
1997-10-12 23:00:00,us,other,15.0
1998-10-12 02:00:00,,other,1200.0
1998-10-12 04:00:00,us,egg,11.0
1998-10-12 07:00:00,us,light,300.0
1998-10-12 19:00:00,us,fireball,1800.0
1998-10-12 19:00:00,us,light,2400.0
1999-10-12 01:30:00,us,triangle,60.0
1999-10-12 05:11:00,us,fireball,120.0
1999-10-12 09:00:00,us,oval,120.0
1999-10-12 10:30:00,,disk,180.0
1999-10-12 12:07:00,us,fireball,3600.0
1999-10-12 17:15:00,us,cigar,600.0
1999-10-12 20:00:00,us,triangle,600.0
1999-10-12 21:33:00,,chevron,90.0
1999-10-12 21:35:00,us,triangle,300.0
1999-10-12 22:00:00,us,fireball,600.0
1999-10-12 22:15:00,us,other,30.0
1999-10-12 23:00:00,us,formation,3600.0
1999-10-12 23:00:00,,fireball,60.0
2000-10-12 08:00:00,us,other,300.0
2000-10-12 11:09:00,,formation,7620.0
2000-10-12 15:00:00,us,disk,30.0
2000-10-12 17:40:00,us,disk,6.0
2000-10-12 18:00:00,us,cigar,600.0
2000-10-12 18:45:00,,light,2100.0
2000-10-12 18:59:00,us,oval,1080.0
2000-10-12 19:00:00,us,unknown,900.0
2000-10-12 19:30:00,us,fireball,60.0
2000-10-12 20:08:00,,light,600.0
2000-10-12 21:30:00,us,light,300.0
2001-10-12 01:30:00,us,circle,1200.0
2001-10-12 05:30:00,us,disk,1200.0
2001-10-12 15:40:00,us,disk,120.0
2001-10-12 18:30:00,us,formation,120.0
2001-10-12 19:40:00,,other,2.0
2001-10-12 20:30:00,gb,triangle,10.0
2001-10-12 23:08:00,us,other,10.0
2002-10-12 11:00:00,us,disk,600.0
2002-10-12 11:00:00,us,circle,600.0
2002-10-12 14:40:00,us,unknown,180.0
2002-10-12 15:49:00,us,light,900.0
2002-10-12 18:00:00,us,formation,600.0
2002-10-12 19:10:00,us,disk,3.0
2002-10-12 19:13:00,,other,420.0
2002-10-12 19:30:00,us,light,600.0
2002-10-12 19:45:00,gb,light,120.0
2002-10-12 20:00:00,us,triangle,300.0
2002-10-12 20:10:00,us,light,300.0
2002-10-12 20:45:00,us,triangle,300.0
2002-10-12 23:45:00,ca,triangle,30.0
2003-10-12 00:00:00,,circle,10.0
2003-10-12 02:00:00,us,unknown,30.0
2003-10-12 02:00:00,us,circle,1500.0
2003-10-12 13:08:00,us,fireball,600.0
2003-10-12 18:25:00,us,other,480.0
2003-10-12 18:30:00,us,other,600.0
2003-10-12 18:35:00,us,other,900.0
2003-10-12 21:15:00,ca,circle,7200.0
2003-10-12 22:20:00,us,sphere,300.0
2003-10-12 00:00:00,,disk,22.0
2004-10-12 00:00:00,us,sphere,1500.0
2004-10-12 00:00:00,us,formation,4.0
2004-10-12 00:06:00,us,other,5.0
2004-10-12 07:37:00,us,light,10.0
2004-10-12 08:20:00,,cylinder,60.0
2004-10-12 12:55:00,us,light,45.0
2004-10-12 14:00:00,us,sphere,2700.0
2004-10-12 15:00:00,,sphere,2700.0
2004-10-12 16:00:00,,cylinder,900.0
2004-10-12 20:01:00,us,light,60.0
2004-10-12 20:27:00,us,light,75.0
2004-10-12 21:10:00,us,fireball,60.0
2004-10-12 22:30:00,us,triangle,3600.0
2005-10-12 00:00:00,us,fireball,7200.0
2005-10-12 01:15:00,us,oval,30.0
2005-10-12 02:05:00,us,formation,20.0
2005-10-12 04:00:00,us,light,600.0
2005-10-12 13:06:00,ca,circle,3.0
2005-10-12 17:00:00,us,light,10.0
2005-10-12 19:35:00,,oval,420.0
2005-10-12 20:02:00,us,light,300.0
2005-10-12 20:05:00,us,sphere,180.0
2005-10-12 20:32:00,us,triangle,240.0
2005-10-12 21:00:00,us,changing,7200.0
2005-10-12 22:00:00,us,unknown,300.0
2006-10-12 01:23:00,ca,sphere,1620.0
2006-10-12 17:30:00,us,formation,300.0
2006-10-12 17:50:00,us,sphere,30.0
2006-10-12 18:30:00,ca,unknown,120.0
2006-10-12 20:00:00,us,light,120.0
2006-10-12 22:30:00,us,triangle,10.0
2007-10-12 00:20:00,us,triangle,10.0
2007-10-12 01:45:00,us,formation,15.0
2007-10-12 05:30:00,us,light,1800.0
2007-10-12 08:15:00,us,formation,65.0
2007-10-12 14:35:00,us,sphere,300.0
2007-10-12 19:20:00,us,unknown,600.0
2007-10-12 20:00:00,,disk,300.0
2007-10-12 21:30:00,us,circle,300.0
2007-10-12 22:00:00,us,,600.0
2007-10-12 22:00:00,us,circle,600.0
2007-10-12 22:00:00,us,oval,3300.0
2007-10-12 23:00:00,us,unknown,172800.0
2007-10-12 23:30:00,us,triangle,3.0
2008-10-12 05:20:00,us,light,35.0
2008-10-12 08:00:00,us,cigar,50.0
2008-10-12 09:00:00,us,diamond,300.0
2008-10-12 09:00:00,us,disk,90.0
2008-10-12 12:00:00,us,other,600.0
2008-10-12 15:10:00,us,circle,900.0
2008-10-12 19:20:00,us,light,420.0
2008-10-12 20:00:00,us,light,300.0
2008-10-12 21:00:00,us,changing,120.0
2008-10-12 21:00:00,gb,light,60.0
2008-10-12 23:00:00,us,light,300.0
2008-10-12 23:00:00,us,changing,900.0
2008-10-12 23:00:00,us,circle,45.0
2009-10-12 07:00:00,us,unknown,5.0
2009-10-12 11:00:00,us,formation,900.0
2009-10-12 20:00:00,us,light,300.0
2009-10-12 20:30:00,us,unknown,900.0
2009-10-12 22:00:00,,light,60.0
2010-10-12 00:00:00,,light,900.0
2010-10-12 00:56:00,us,triangle,180.0
2010-10-12 06:00:00,us,cigar,20.0
2010-10-12 06:07:00,us,light,600.0
2010-10-12 10:00:00,us,other,300.0
2010-10-12 10:00:00,us,other,300.0
2010-10-12 12:30:00,us,oval,300.0
2010-10-12 16:00:00,us,circle,120.0
2010-10-12 19:00:00,us,sphere,45.0
2010-10-12 19:10:00,us,cigar,300.0
2010-10-12 19:13:00,us,chevron,45.0
2010-10-12 20:15:00,us,rectangle,120.0
2010-10-12 20:30:00,us,disk,300.0
2010-10-12 21:00:00,us,chevron,30.0
2010-10-12 22:15:00,us,circle,1800.0
2010-10-12 22:30:00,,changing,3600.0
2010-10-12 22:30:00,us,light,180.0
2010-10-12 22:45:00,us,light,240.0
2011-10-12 17:11:00,us,changing,900.0
2011-10-12 19:40:00,us,circle,30.0
2011-10-12 20:00:00,us,light,1200.0
2011-10-12 20:00:00,us,disk,7.0
2011-10-12 20:07:00,us,unknown,30.0
2011-10-12 21:00:00,us,triangle,900.0
2011-10-12 21:00:00,us,light,1800.0
2012-10-12 00:00:00,us,fireball,30.0
2012-10-12 04:10:00,us,unknown,7200.0
2012-10-12 06:30:00,us,rectangle,3.0
2012-10-12 08:25:00,us,circle,300.0
2012-10-12 14:30:00,us,sphere,1200.0
2012-10-12 15:00:00,us,circle,120.0
2012-10-12 17:00:00,us,cylinder,40.0
2012-10-12 17:45:00,us,light,60.0
2012-10-12 18:00:00,us,oval,600.0
2012-10-12 18:55:00,us,other,300.0
2012-10-12 19:00:00,us,light,3600.0
2012-10-12 19:00:00,us,,45.0
2012-10-12 19:00:00,us,chevron,60.0
2012-10-12 19:00:00,us,cylinder,60.0
2012-10-12 19:00:00,us,changing,300.0
2012-10-12 19:10:00,us,light,300.0
2012-10-12 19:30:00,us,chevron,6.0
2012-10-12 20:00:00,us,light,10.0
2012-10-12 20:00:00,,sphere,600.0
2012-10-12 20:00:00,us,circle,900.0
2012-10-12 20:28:00,us,,120.0
2012-10-12 20:30:00,us,sphere,300.0
2012-10-12 20:30:00,us,fireball,600.0
2012-10-12 20:45:00,us,light,600.0
2012-10-12 21:05:00,us,fireball,10.0
2012-10-12 21:25:00,ca,triangle,3.0
2012-10-12 21:45:00,us,unknown,40.0
2012-10-12 22:00:00,us,circle,1800.0
2012-10-12 22:00:00,us,light,15.0
2012-10-12 23:00:00,,changing,8.0
2012-10-12 23:15:00,us,circle,300.0
2013-10-12 03:08:00,us,unknown,17.0
2013-10-12 04:30:00,us,light,7200.0
2013-10-12 07:17:00,us,triangle,300.0
2013-10-12 07:45:00,us,fireball,60.0
2013-10-12 13:00:00,us,disk,120.0
2013-10-12 14:35:00,us,other,300.0
2013-10-12 15:00:00,us,formation,900.0
2013-10-12 18:30:00,us,triangle,1800.0
2013-10-12 19:45:00,us,changing,180.0
2013-10-12 20:00:00,us,other,120.0
2013-10-12 20:00:00,us,formation,600.0
2013-10-12 20:00:00,us,light,30.0
2013-10-12 20:00:00,us,triangle,900.0
2013-10-12 20:20:00,us,light,300.0
2013-10-12 20:28:00,ca,sphere,120.0
2013-10-12 20:40:00,us,formation,1200.0
2013-10-12 20:55:00,us,triangle,60.0
2013-10-12 21:00:00,us,light,600.0
2013-10-12 21:00:00,us,fireball,120.0
2013-10-12 21:00:00,,circle,45.0
2013-10-12 21:00:00,us,unknown,60.0
2013-10-12 21:00:00,us,light,60.0
2013-10-12 21:15:00,us,fireball,600.0
2013-10-12 21:15:00,us,formation,180.0
2013-10-12 21:45:00,us,unknown,30.0
2013-10-12 22:00:00,us,formation,30.0
2013-10-12 22:00:00,us,light,15.0
2013-10-12 22:00:00,ca,sphere,15.0
2013-10-12 22:05:00,,diamond,2400.0
2013-10-12 22:05:00,us,diamond,180.0
2013-10-12 22:26:00,us,circle,900.0
2013-10-12 22:30:00,us,other,120.0
2013-10-12 22:30:00,,sphere,600.0
2013-10-12 23:00:00,us,circle,20.0
2013-10-12 23:28:00,us,fireball,600.0
2013-10-12 00:00:00,us,fireball,300.0
2013-10-12 00:00:00,us,sphere,60.0
1966-10-13 07:00:00,us,disk,5.0
1969-10-13 21:15:00,us,formation,259200.0
1969-10-13 22:00:00,us,formation,3600.0
1971-10-13 21:00:00,us,disk,600.0
1973-10-13 18:00:00,us,oval,300.0
1990-10-13 16:00:00,us,sphere,600.0
1992-10-13 17:20:00,,triangle,1200.0
1994-10-13 19:30:00,us,cylinder,120.0
1995-10-13 05:50:00,us,,600.0
